/*
License:		CC BY-SA (Creative Commons Attribution-ShareAlike)

Author:		Maciej Słojewski (🐘)

Purpose:		Abbreviations specific for Poland / polish language.

Notes:		–

Example:		NASK, Naukowa i Akademicka Sieć Komputerowa – Państwowy Instytut Badawczy

*/

Z‖apo‖SI‖En‖APO‖
Z*‖apo/‖SI‖En‖Automatyczny Posterunek Odstępowy‖
ZC‖bait‖SI‖En‖BAiT‖
Z*‖bait/‖CL‖En‖Biuro Automatyki i Telekomunikacji‖
ZC‖bhp‖SI‖En‖BHP‖
*Z‖bhp/‖MSI‖En‖Bezpieczeństwo i Higiena Pracy¦Bezpieczeństwo Hamuje Pracę¦Occupational Safety and Health (OSH)‖
ZC‖cntk‖SI‖En‖CNTK‖
Z*‖cntk/‖CL‖En‖Centrum Naukowo-Techniczne Kolejnictwa‖
ZC‖dtr‖SI‖En‖DTR‖
Z*‖dtr/‖MCL‖En‖Dokumentacja Techniczno-Ruchowa¦System Operation and Maintenance Manual¦Operation and Maintenance Manual‖
ZC‖ekg‖SI‖En‖EKG‖
Z*‖ekg/‖SI‖En‖Elektrokardiografia‖https://pl.wikipedia.org/wiki/Elektrokardiografia
Z‖ezt‖SI‖En‖EZT‖
Z*‖ezt/‖SI‖En‖Elektryczny Zespół Trakcyjny‖
ZC‖fv‖SI‖En‖FV‖
Z*‖fv/‖SI‖En‖faktura VAT‖
ZC‖ik‖SI‖En‖IK‖
Z*‖ik/‖MCL‖En‖Instytut Kolejnictwa¦Instytutu Kolejnictwa¦ul. Chłopickiego 50, 04-275 Warszawa‖
Z*‖il/‖MCL‖En‖Sieć Badawcza Łukasiewicz – Instytut Lotnictwa¦Instytutu Lotnictwa¦al. Krakowska 110/114, 02-256 Warszawa, Polska‖
ZC‖krs‖SI‖En‖KRS‖
Z*‖krs/‖SI‖En‖Krajowy Rejestr Sądowy‖
Z‖nask‖SI‖En‖NASK‖
Z*‖nask/‖SI‖En‖Naukowa i Akademicka Sieć Komputerowa – Państwowy Instytut Badawczy‖
Z‖nfz‖SI‖En‖NFZ‖
Z*‖nfz/‖SI‖En‖Narodowy Fundusz Zdrowia‖
ZC‖nip‖SI‖En‖NIP‖
Z*‖nip/‖CL‖En‖Numer Identyfikacji Podatkowej‖
ZC‖pca‖SI‖En‖PCA‖
Z*‖pca/‖SI‖En‖Polskie Centrum Akredytacji‖https://pl.wikipedia.org/wiki/Polskie_Centrum_Akredytacji
*Z‖pcv‖SI‖En‖PCW‖polichlorek winylu, patrz https://pl.wikipedia.org/wiki/Poli(chlorek_winylu)
ZC‖pesel‖SI‖En‖PESEL‖
Z*‖pesel/‖CL‖En‖Powszechny Elektroniczny System Ewidencji Ludności‖
Z‖pgnig‖SI‖En‖PGNiG‖
Z*‖pgnig/‖SI‖En‖Polskie Górnictwo Naftowe i Gazownictwo‖
ZC‖pkb‖SI‖En‖PKB‖
Z*‖pkb/‖CL‖En‖Produkt Krajowwy Brutto‖
ZC‖pkp‖SI‖En‖PKP‖
Z*‖pkp/‖CL‖En‖Polskie Koleje Państwowe‖
ZC‖plk‖SI‖En‖PLK‖
Z*‖plk/‖CL‖En‖Polskie Linie Kolejowe‖
ZC‖ppk‖SI‖En‖PPK‖
Z*‖ppk/‖SI‖En‖Pracownicze Plany Kapitałowe‖
Z‖regon‖CL‖En‖REGON‖
Z*‖regon/‖CL‖En‖Rejon Gospodarki Narodowej, Krajowy Rejestr Urzędowy Podmiotów Gospodarki Narodowej ‖
ZC‖rodo‖SI‖En‖RODO‖
Z*‖rodo/‖CL‖En‖rozporządzenie o ochronie danych osobowych‖
Z‖shp‖SI‖En‖SHP‖
Z*‖shp/‖SI‖En‖Samoczynne Hamowanie Pociągu‖
ZC‖siwz‖SI‖En‖SIWZ‖
Z*‖siwz/‖CL‖En‖Specyfikacja Istotnych Warunków Zamówienia‖
ZC‖skm‖MSI‖En‖SKM¦https://www.skm.pkp.pl/dla-pasazera/wyszukaj-polaczenie‖
Z*‖skm/‖SI‖En‖Szybka Kolej Miejska‖
*Z‖srk/‖MSI‖En‖(urządzenia) sterowania ruchem kolejowym¦urządzenia techniczne służące do`nsterowania ruchem kolejowym oraz zapewnienia`nwymaganego bezpieczeństwa i sprawności tego`nruchu`n[źródło: Ie-4 (WTB-E10)]¦Obejmuje urządzenia niezbędne do zapewnienia bezpieczeństwa oraz sterowania ruchem pociągów na sieci kolejowej, wraz z urządzeniami do zapewnienia komunikacji i oprogramowaniem urządzeń sterowania.‖
Z‖ssp‖SI‖En‖SSP‖
*C2Z‖ssp/‖SI‖En‖samoczynna sygnalizacja przejazdowa‖
ZC‖ue‖SI‖En‖UE‖
Z*‖ue/‖SI‖En‖Unia Europejska‖
Z‖usg‖SI‖En‖USG‖
*Z‖usg/‖SI‖En‖ultrasonografia‖
ZC‖utk‖SI‖En‖UTK‖
*Z‖utk/‖MSI‖En‖Urząd Transportu Kolejowego¦Office of Rail Transport‖
ZC‖wtwio‖SI‖En‖WTWiO‖
Z*‖wtwio/‖MCL‖En‖Warunki Techniczne Wytwarzania i Odbioru¦Technical Conditions of Manufacturing and Acceptance‖
